order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Supplier Name,Supplier Email,Delivery Status,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,2024-04-09,2024-04-12,CUST869,Nicholas Mitchell,Home Office,PROD6242,Dining Table,Furniture,East,Massachusetts,Rodriguezville,7,4318,5,4109.1,3689.42,419.68,Net Banking,Thompson Inc,hayers@williams.biz,Deivered,9,Yes,47
ORD1106,2024-03-05,2024-03-12,CUST258,Todd Morales,Consumer,PROD7145,Office Chair,Furniture,West,Alabama,North Crystalport,3,2392,0,2395.0,2054.48,340.52,Cash,"Stevens, Johnson and Larson",ballardadam@wilson.com,Pending,28,No,0
ORD1107,2025-08-09,2025-08-15,CUST775,Chad Glass,Home Office,PROD1821,Study Tale,Furniture,North,Vermont,East Julieborough,10,442,0,452.0,347.31,104.69,Credit Card,Griffin-Thomas,tracibaker@hernandez.com,Returned,5,Yes,40
ORD1108,2025-02-06,2025-02-07,CUST230,Kelly Rubio,Corporate,PROD1352,Bookshelf,Furniture,West,Indiana,North Michaelland,2,3946,20,3158.8,2229.57,929.23,UPI,Hall Group,tanyaevans@white.com,Returned,10,No,0
ORD1109,2025-05-16,2025-05-22,CUST585,Lori Bowman,Consumer,PROD5553,Notebook,Office Supplies,North,Oregon,Lake Mitchell,6,3966,15,3377.1,3022.09,355.01,Cash,Gillespie-Chang,marquezstephanie@weiss.biz,Cancelled,24,No,0
ORD1110,2024-09-01,2024-09-07,CUST446,Terri Allen,Corporate,PROD8828,Office Chair,Furniture,North,Nebraska,Hardystad,2,730,10,659.0,487.94,171.06,Cash,"Montgomery, Alvarez and Joseph",victoria94@olson.info,Cancelled,4,Yes,48
ORD1111,2024-03-08,2024-03-13,CUST360,Jill Jones,Corporate,PROD6105,Calculator,Office Supplies,South,Kentucky,Juarezside,3,1437,20,1152.6,895.2,257.4,UPI,Ryan-Joseph,vlopez@foster-alvarado.com,Returned,5,Yes,45
ORD1112,2024-08-04,2024-08-08,CUST930,Alyssa White,Corporate,PROD9993,Bookshelf,Furniture,East,Washington,Stephanieville,4,2395,20,1920.0,1623.86,296.14,Cash,Smith and Sons,sarah78@golden-shea.info,Returned,43,No,0
ORD1113,2024-09-30,2024-10-03,CUST104,Jennifer Oliver,Home Office,PROD5624,Headphones,Electronics,South,West Virginia,Port Carla,1,4376,10,3939.4,2619.91,1319.49,Net Banking,"Pierce, Larson and Edwards",erin17@nguyen-patel.com,Cancelled,13,No,0
ORD1114,2024-10-10,2024-10-13,CUST750,Susan Massey,Corporate,PROD7685,Rice Bag,Grocery,South,Pennsylvania,West Kathyland,7,3591,10,3238.9,2382.92,855.98,Credit Card,"Morgan, Brown and Roach",ymoody@snow-nielsen.info,Deivered,24,No,0
ORD1115,2026-01-24,2026-01-30,CUST471,John Holmes,Consumer,PROD2194,File Folder,Office Supplies,East,Missouri,Kimberlyview,3,3275,15,2786.75,2485.83,300.92,Cash,Romero-Koch,riverapatricia@stein.com,Pending,1,Yes,22
ORD1116,2025-04-24,2025-04-30,CUST241,Kelly Foster,Corporate,PROD7007,Sofa,Furniture,South,North Carolina,Port Julie,6,1942,10,1753.8,1511.83,241.97,UPI,Diaz-Francis,srobinson@schroeder.com,Deivered,0,Yes,43
ORD1117,2025-12-18,2025-12-24,CUST403,Jamie Nelson,Consumer,PROD5413,File Folder,Office Supplies,West,Oregon,Bettytown,9,4936,20,3957.8,3148.77,809.03,Cash,Rogers-Thompson,hicksmaria@taylor-nash.com,Pending,22,No,0
ORD1118,2025-12-11,2025-12-17,CUST988,Adam Heath,Corporate,PROD5919,Sofa,Furniture,West,West Virginia,Christianborough,1,3438,10,3095.2,2741.72,353.48,UPI,Gonzalez and Sons,taylor18@porter.com,Pending,50,No,0
ORD1119,2025-01-15,2025-01-22,CUST959,Lori Schwartz,Home Office,PROD9983,Sofa,Furniture,North,Arkansas,West Garychester,5,1682,10,1518.8,1101.98,416.82,UPI,Lopez Inc,savannahvasquez@scott.info,Cancelled,20,No,0
ORD1120,2024-10-29,2024-11-05,CUST859,Alyssa Butler,Corporate,PROD5024,Sofa,Furniture,East,North Dakota,Lake Aaron,10,4381,5,4171.95,3612.41,559.54,Net Banking,Miller-Rodriguez,klinebrenda@hunter-alvarado.com,Deivered,4,Yes,38
ORD1121,2025-04-15,2025-04-21,CUST339,Brandon Patterson,Consumer,PROD7050,Keyboard,Electronics,East,Michigan,Coxtown,2,4211,15,3581.35,2784.69,796.66,UPI,Clark-Watts,hbailey@leonard.net,Pending,47,No,0
ORD1122,2024-08-10,2024-08-17,CUST864,Amanda Moody,Consumer,PROD4940,Calculator,Office Supplies,East,New Hampshire,Mcdanielport,5,3880,0,3885.0,3209.82,675.18,Credit Card,Stewart-Sherman,arthurmartin@griffin.com,Pending,15,No,0
ORD1123,2025-04-08,2025-04-13,CUST427,Sarah Morse,Home Office,PROD8528,Stapler,Office Supplies,North,New York,Dianeview,10,1644,15,1407.4,1172.5,234.9,Net Banking,Rodriguez Inc,pstephens@coleman-king.biz,Returned,43,No,0
ORD1124,2024-12-15,2024-12-18,CUST634,Emily Wood,Corporate,PROD1980,Office Chair,Furniture,West,South Carolina,Lake Kayla,6,1873,15,1598.05,1383.62,214.43,Net Banking,Woods-Dillon,forbesdawn@banks.net,Deivered,17,No,0
ORD1125,2024-07-02,2024-07-06,CUST221,Judy Moore,Consumer,PROD3970,Laptop,Electronics,North,Washington,Benjaminfurt,2,4057,10,3653.3,2201.92,1451.38,UPI,"Martin, Evans and Williams",jeremy16@flores.com,Deivered,42,No,0
ORD1126,2024-11-18,2024-11-24,CUST934,Elizabeth Cobb,Home Office,PROD8178,Pen,Office Supplies,West,South Carolina,South Anthony,9,1814,10,1641.6,1292.33,349.27,Net Banking,Cabrera Inc,tmalone@moore.com,Cancelled,21,No,0
ORD1127,2025-07-14,2025-07-16,CUST317,Derrick Daniel,Consumer,PROD6853,Rice Bag,Grocery,North,Alaska,North Jocelyn,2,4293,15,3651.05,2619.29,1031.76,Net Banking,Macdonald-Morris,heatherbeard@gomez.biz,Deivered,1,Yes,33
ORD1128,2025-05-27,2025-05-31,CUST859,Meagan Bell,Home Office,PROD8973,Mouse,Electronics,West,Maine,Mitchellside,9,1656,15,1416.6,1195.88,220.72,Net Banking,"Peterson, Clark and Patel",burtonmegan@adams.com,Pending,11,No,0
ORD1129,2025-05-25,2025-05-31,CUST442,Peter Garcia,Consumer,PROD9108,Pen,Office Supplies,West,Nebraska,Richardfurt,6,2492,0,2498.0,2047.75,450.25,Credit Card,"Daniels, Carrillo and Brown",linda35@melton-gray.com,Returned,12,No,0
ORD1130,2025-02-03,2025-02-10,CUST467,Jeffrey Murray,Corporate,PROD7905,Snacks,Grocery,West,Louisiana,Graceton,6,1386,5,1322.7,1074.85,247.85,Cash,Clark PLC,ysuarez@diaz-shaw.com,Cancelled,6,Yes,50
ORD1131,2024-03-18,2024-03-23,CUST278,Tammy Holland,Consumer,PROD7742,Dining Table,Furniture,North,Minnesota,New Johntown,1,4531,20,3625.8,2407.31,1218.49,UPI,"Spencer, Davis and Lynn",rodrigueztammy@james.com,Returned,15,No,0
ORD1132,2025-10-29,2025-10-30,CUST805,Michelle Davis,Home Office,PROD7723,Headphones,Electronics,North,Delaware,Smithstad,5,1640,15,1399.0,1040.65,358.35,UPI,Clark-Thomas,angelagreen@brown.net,Returned,32,No,0
ORD1133,2024-12-06,2024-12-09,CUST126,Robert Ramsey,Corporate,PROD4049,Mouse,Electronics,West,New Hampshire,Lake Matthewberg,6,4456,5,4239.2,2961.36,1277.84,Net Banking,Webster-Benson,nunezelizabeth@nelson.com,Deivered,33,No,0
ORD1134,2025-04-24,2025-04-30,CUST338,Angela Randall,Consumer,PROD6384,Dining Table,Furniture,East,Kansas,New Maria,9,4798,20,3847.4,2549.12,1298.28,Cash,Phillips Ltd,kevin40@miller.net,Pending,18,No,0
ORD1135,2025-01-26,2025-01-27,CUST856,Brenda Molina,Consumer,PROD9942,Dining Table,Furniture,South,Idaho,North Rebecca,6,2041,15,1740.85,1402.95,337.9,UPI,Lynch-Sawyer,hawkinsscott@white.com,Deivered,12,No,0
ORD1136,2024-08-31,2024-09-05,CUST426,Christopher Smith,Consumer,PROD2151,Sofa,Furniture,West,Wisconsin,Heathermouth,3,3119,20,2498.2,2052.72,445.48,Credit Card,"James, Schneider and Rogers",anthonyarmstrong@fowler.com,Pending,2,Yes,50
ORD1137,2025-11-10,2025-11-17,CUST549,Dawn Walters,Consumer,PROD3781,Snacks,Grocery,North,Minnesota,Thompsonland,5,4872,10,4389.8,3849.98,539.82,Credit Card,Morales LLC,richardpadilla@hamilton.com,Deivered,21,No,0
ORD1138,2025-12-16,2025-12-19,CUST343,Ashley Bonilla,Home Office,PROD1951,Study Tale,Furniture,East,Arkansas,Coxville,3,4990,0,4993.0,4273.08,719.92,Cash,"Chavez, Massey and Mccarty",uanderson@wise.com,Returned,19,No,0
ORD1139,2024-03-05,2024-03-08,CUST144,Maria Palmer,Consumer,PROD4036,Stapler,Office Supplies,West,New Hampshire,Alexisview,3,571,20,459.8,291.51,168.29,Cash,"Roberts, Bruce and Banks",alisonfitzpatrick@clark-stone.com,Cancelled,42,No,0
ORD1140,2025-01-30,2025-02-04,CUST447,Jeffrey Green,Consumer,PROD8273,Headphones,Electronics,North,New York,Lake Ericmouth,9,505,5,488.75,377.62,111.13,Credit Card,"Robinson, Brown and Frazier",tproctor@serrano.com,Deivered,5,Yes,27
ORD1141,2025-04-02,2025-04-07,CUST203,Kenneth Weiss DVM,Home Office,PROD6394,Bookshelf,Furniture,North,Iowa,West Travistown,7,1973,20,1585.4,1016.47,568.93,Credit Card,Gallagher LLC,hthompson@alvarez.com,Returned,5,Yes,25
ORD1142,2024-11-20,2024-11-23,CUST516,Jessica Snyder,Home Office,PROD9732,Monitor,Electronics,South,Iowa,New Ashley,10,397,10,367.3,274.93,92.37,Cash,Montgomery Group,jordan60@giles.com,Cancelled,6,Yes,41
ORD1143,2024-07-01,2024-07-03,CUST616,Jacob Vaughan,Home Office,PROD8498,Pen,Office Supplies,East,Washington,New Hannahview,7,378,15,328.3,285.88,42.42,Cash,"Smith, Patel and Carr",lucas57@jones-padilla.org,Returned,18,No,0
ORD1144,2025-10-05,2025-10-10,CUST832,Mary Gardner,Home Office,PROD1614,Dining Table,Furniture,West,Alabama,East Elizabethland,4,1119,0,1123.0,810.37,312.63,UPI,"Thomas, Hale and Barber",smithmichelle@morgan.com,Deivered,45,No,0
ORD1145,2024-03-22,2024-03-28,CUST392,Andrew Melton,Consumer,PROD2211,Juice Pack,Grocery,North,Nebraska,Meredithfort,7,4810,15,4095.5,2812.12,1283.38,UPI,"Beck, Fernandez and Perez",jane15@mason-lucas.com,Pending,39,No,0
ORD1146,2024-06-10,2024-06-12,CUST218,Angela Turner,Corporate,PROD6042,Laptop,Electronics,South,Kansas,Alvintown,1,2209,10,1989.1,1268.25,720.85,Net Banking,"Gonzalez, Chapman and Henry",kimberlycastro@miller.com,Returned,34,No,0
ORD1147,2025-05-09,2025-05-14,CUST907,Kimberly Alexander,Consumer,PROD6653,Monitor,Electronics,West,Iowa,Boydmouth,6,3157,10,2847.3,2510.71,336.59,Credit Card,Smith-Branch,jberry@hicks-marsh.info,Pending,45,No,0
ORD1148,2025-12-15,2025-12-17,CUST159,Elizabeth Webb,Home Office,PROD1967,Calculator,Office Supplies,South,Kentucky,Lake Isabellatown,7,1870,0,1877.0,1479.18,397.82,Credit Card,Wu LLC,ericayers@brown-brown.com,Returned,6,Yes,38
ORD1149,2024-06-05,2024-06-10,CUST831,Timothy Pena,Corporate,PROD3397,File Folder,Office Supplies,North,Tennessee,Georgetown,8,960,10,872.0,625.83,246.17,Cash,Flores-Bowman,melissa53@chang.com,Deivered,45,No,0
ORD1150,2025-12-28,2025-12-29,CUST357,Megan Roberts,Consumer,PROD4662,Juice Pack,Grocery,West,South Dakota,West Samanthaland,3,501,0,504.0,378.67,125.33,Net Banking,Barber-Rivers,charles20@williams.com,Returned,20,No,0
ORD1151,2025-04-28,2025-05-01,CUST998,Jack Wallace,Home Office,PROD8474,Rice Bag,Grocery,West,Alabama,North Connie,9,926,20,749.8,639.23,110.57,UPI,Ellis-Turner,meredithoneal@murray-lopez.net,Deivered,31,No,0
ORD1152,2025-06-22,2025-06-29,CUST221,Raymond Hernandez,Corporate,PROD1179,Mouse,Electronics,North,Idaho,East Patrick,7,871,20,703.8,438.11,265.69,Cash,"Gomez, Fernandez and Moore",mcdanielshawn@brown.com,Deivered,10,No,0
ORD1153,2025-01-13,2025-01-16,CUST166,Austin Lopez,Corporate,PROD6009,Snacks,Grocery,North,Virginia,South Lauren,9,4901,15,4174.85,2664.31,1510.54,Credit Card,Patton-Wilson,kristin71@gould-logan.com,Cancelled,26,No,0
ORD1154,2024-09-28,2024-10-03,CUST557,Gabriel Rodgers,Corporate,PROD8915,Headphones,Electronics,West,Texas,Andersonview,8,4563,20,3658.4,2387.41,1270.99,Cash,Jackson-Richardson,jortiz@underwood.com,Deivered,49,No,0
ORD1155,2024-12-24,2024-12-29,CUST323,Jack Harper,Consumer,PROD1668,Notebook,Office Supplies,South,Ohio,West Connie,4,567,15,485.95,386.08,99.87,Net Banking,"Lambert, Munoz and French",markstephens@diaz.com,Cancelled,28,No,0
ORD1156,2024-12-19,2024-12-26,CUST842,Kenneth Khan,Corporate,PROD1312,Pen,Office Supplies,West,North Dakota,Lake Patrick,8,1414,0,1422.0,998.74,423.26,Credit Card,Byrd-Jackson,jason63@lowe-potts.biz,Returned,3,Yes,37
ORD1157,2024-10-17,2024-10-20,CUST843,Charles Moore,Home Office,PROD4378,Calculator,Office Supplies,West,Louisiana,Tracybury,7,2544,10,2296.6,1446.57,850.03,Cash,Jordan-Gomez,pam53@key-baldwin.com,Returned,26,No,0
ORD1158,2024-11-16,2024-11-22,CUST239,Andrew Carter,Corporate,PROD7042,Sofa,Furniture,West,Missouri,East Racheltown,1,3103,15,2638.55,1600.93,1037.62,Cash,"Peterson, Lane and Turner",wbowers@rodriguez.com,Pending,38,No,0
ORD1159,2025-10-15,2025-10-18,CUST422,Alyssa Robinson,Consumer,PROD5932,Headphones,Electronics,North,Iowa,Josephton,2,4092,0,4094.0,3670.14,423.86,UPI,"Willis, Young and Long",brandonbarrett@matthews-cole.com,Cancelled,26,No,0
ORD1160,2025-12-05,2025-12-10,CUST857,Donna Green,Consumer,PROD2000,Sofa,Furniture,East,Arkansas,Scottborough,9,3351,0,3360.0,2471.79,888.21,Net Banking,Andrade-Edwards,ebolton@harrison.com,Deivered,25,No,0
ORD1161,2025-07-01,2025-07-07,CUST944,Carlos Martin,Corporate,PROD5792,Pen,Office Supplies,West,California,Patriciaton,7,852,5,816.4,583.38,233.02,Credit Card,Sanchez Inc,jose25@lopez-white.com,Deivered,22,No,0
ORD1162,2024-10-30,2024-11-01,CUST101,Jeffery Lloyd,Consumer,PROD4602,Study Tale,Furniture,North,Rhode Island,Alexisfort,8,4604,20,3691.2,2753.48,937.72,Net Banking,Roberts-Jackson,gary34@mcdowell-wells.com,Returned,39,No,0
ORD1163,2024-09-02,2024-09-05,CUST633,Mark Logan,Corporate,PROD7799,Keyboard,Electronics,West,South Dakota,South Hannah,6,657,10,597.3,500.8,96.5,Credit Card,Harris PLC,reyesmonica@williams.org,Deivered,15,No,0
ORD1164,2024-05-27,2024-05-29,CUST910,Justin Fleming,Corporate,PROD9523,Sugar,Grocery,North,Wyoming,Ryanshire,4,3945,20,3160.0,2329.74,830.26,Cash,"Norman, Brown and Mcfarland",robert72@contreras-garcia.com,Returned,48,No,0
ORD1165,2025-12-29,2026-01-01,CUST411,Anthony Burgess,Corporate,PROD9839,Monitor,Electronics,South,Arkansas,South Laura,8,4891,0,4899.0,3356.7,1542.3,Credit Card,Johnson-Sanchez,ecross@juarez.com,Deivered,50,No,0
ORD1166,2026-01-16,2026-01-20,CUST802,Gabrielle Jackson,Consumer,PROD4936,Calculator,Office Supplies,South,North Dakota,Peterchester,2,2444,20,1957.2,1701.4,255.8,UPI,Simon-Murphy,ndunn@roberts.com,Returned,23,No,0
ORD1167,2024-09-26,2024-09-30,CUST966,Sara Walker,Home Office,PROD2975,Pen,Office Supplies,North,Arkansas,Juanport,7,3397,10,3064.3,1920.0,1144.3,Cash,Deleon-Lane,christopher08@mason.com,Returned,35,No,0
ORD1168,2025-07-09,2025-07-12,CUST345,Rebecca Thomas,Corporate,PROD9956,Notebook,Office Supplies,North,Tennessee,East Amber,3,1891,15,1610.35,1111.94,498.41,UPI,Taylor-Adams,jerrykennedy@brown.com,Cancelled,37,No,0
ORD1169,2025-01-15,2025-01-19,CUST350,Suzanne Fuller,Home Office,PROD7182,Study Tale,Furniture,South,New York,Jacksonport,7,980,20,791.0,625.75,165.25,Net Banking,"Rocha, Jones and Farrell",christine54@sherman-valentine.net,Returned,40,No,0
ORD1170,2025-08-09,2025-08-13,CUST113,Samantha Jones,Consumer,PROD4732,Snacks,Grocery,East,Georgia,Katherineport,8,3066,20,2460.8,1771.96,688.84,UPI,Moss-Gibson,frankgeorge@cummings.com,Deivered,36,No,0
ORD1171,2025-05-05,2025-05-10,CUST140,Michael Ashley,Home Office,PROD2701,Headphones,Electronics,East,Minnesota,Mirandaberg,3,3668,0,3671.0,2931.34,739.66,Cash,Morrison LLC,austinwilliam@wright.com,Cancelled,2,Yes,29
ORD1172,2025-06-20,2025-06-26,CUST774,Thomas Chavez,Corporate,PROD2328,Laptop,Electronics,West,Delaware,Gonzalezstad,4,505,10,458.5,334.66,123.84,Net Banking,Skinner Inc,robert96@bell.com,Cancelled,12,No,0
ORD1173,2024-09-23,2024-09-29,CUST575,Melissa Adams,Corporate,PROD7287,Sugar,Grocery,West,New Hampshire,Whitefort,10,1583,5,1513.85,1166.15,347.7,UPI,"Bernard, Bond and Hunt",leonarddebra@hopkins-williams.biz,Cancelled,40,No,0
ORD1174,2024-02-29,2024-03-01,CUST700,Emma Allen,Corporate,PROD5733,Calculator,Office Supplies,South,Louisiana,South David,5,4174,15,3552.9,2971.88,581.02,Credit Card,Sanders and Sons,lawrence56@luna.com,Cancelled,2,Yes,23
ORD1175,2025-08-28,2025-09-04,CUST371,Andrew Smith,Consumer,PROD2182,Sofa,Furniture,East,North Dakota,New Christopher,3,4890,10,4404.0,2716.43,1687.57,Credit Card,Guerra-Bell,andreahansen@savage-herrera.com,Deivered,21,No,0
ORD1176,2025-09-22,2025-09-29,CUST546,Katherine Henderson,Home Office,PROD6563,Cooking Oil,Grocery,North,New York,Port Edward,3,346,20,279.8,224.77,55.03,Credit Card,Perez-Martin,angelaali@kim-ruiz.com,Cancelled,30,No,0
ORD1177,2025-10-13,2025-10-16,CUST156,Monica Smith,Corporate,PROD8441,Office Chair,Furniture,South,West Virginia,East Christopher,3,2113,5,2010.35,1635.18,375.17,UPI,"Moore, Keller and Jenkins",holmestoni@smith-henderson.com,Returned,8,Yes,37
ORD1178,2025-09-08,2025-09-11,CUST696,Carl Johnson,Home Office,PROD8246,File Folder,Office Supplies,North,Arizona,Michellefurt,9,3866,0,3875.0,3359.96,515.04,Credit Card,Brewer-Henson,laura65@ward-hammond.com,Cancelled,1,Yes,39
ORD1179,2025-05-13,2025-05-16,CUST688,Jennifer Cardenas,Corporate,PROD7582,Dining Table,Furniture,West,Wyoming,Olsonbury,6,2735,10,2467.5,1795.34,672.16,Cash,"Miles, Ramirez and Morris",enguyen@herrera-stewart.com,Returned,41,No,0
ORD1180,2024-08-25,2024-08-28,CUST721,Melody Rivera,Home Office,PROD8490,Laptop,Electronics,South,New Mexico,Lake Melody,3,3359,5,3194.05,2035.76,1158.29,Cash,"Roy, Brown and Thompson",youngsteven@garza.com,Pending,11,No,0
ORD1181,2024-08-01,2024-08-03,CUST288,Elizabeth Allen,Consumer,PROD7138,Office Chair,Furniture,North,Indiana,East Jennifer,5,1317,0,1322.0,1068.54,253.46,Net Banking,Williams and Sons,johnsmith@rodriguez-hunt.com,Deivered,35,No,0
ORD1182,2025-07-09,2025-07-11,CUST253,Jennifer Jones,Consumer,PROD8824,Sofa,Furniture,East,Texas,Cynthiaton,10,1576,10,1428.4,1145.61,282.79,Net Banking,Young and Sons,uschmidt@ewing.biz,Pending,50,No,0
ORD1183,2026-02-04,2026-02-11,CUST816,Margaret Walsh,Corporate,PROD3896,Sugar,Grocery,North,Mississippi,Christinechester,6,1238,20,996.4,739.54,256.86,Cash,"Thomas, Simpson and Mccarthy",lcrawford@bradley.com,Pending,29,No,0
ORD1184,2024-03-26,2024-03-31,CUST959,Vincent Malone,Corporate,PROD3655,File Folder,Office Supplies,East,Vermont,Katrinamouth,9,3686,15,3142.1,2434.19,707.91,Credit Card,Reyes Inc,freemanjamie@james-gentry.com,Pending,50,No,0
ORD1185,2025-01-04,2025-01-06,CUST974,Jessica Nguyen,Home Office,PROD4567,Juice Pack,Grocery,West,Michigan,New Gabrielaview,9,1379,15,1181.15,798.0,383.15,Credit Card,Fox Ltd,kimberlyflores@reid-medina.com,Pending,46,No,0
ORD1186,2024-12-12,2024-12-18,CUST931,Angelica Reeves,Home Office,PROD8700,Rice Bag,Grocery,East,Mississippi,Transide,4,4640,0,4644.0,3951.68,692.32,Net Banking,Hayes LLC,meganmitchell@ayala.com,Returned,3,Yes,21
ORD1187,2024-10-19,2024-10-20,CUST669,Ryan Gilmore,Consumer,PROD2154,Juice Pack,Grocery,South,Michigan,Brandonbury,4,4096,10,3690.4,3201.72,488.68,UPI,"Schwartz, Cannon and Becker",jesus38@torres.com,Deivered,39,No,0
ORD1188,2024-08-19,2024-08-20,CUST773,Jason Garrett,Consumer,PROD1195,Headphones,Electronics,South,Georgia,New Hannahtown,5,1752,10,1581.8,1349.87,231.93,Cash,Espinoza-Soto,trevinonicholas@wilson.com,Returned,1,Yes,49
ORD1189,2024-07-11,2024-07-14,CUST200,Leslie Tyler,Corporate,PROD4240,Notebook,Office Supplies,West,Idaho,Williamberg,5,4800,10,4325.0,3868.48,456.52,UPI,Martin-Smith,sawyercameron@taylor.info,Cancelled,50,No,0
ORD1190,2024-09-08,2024-09-12,CUST245,Christopher Villegas,Consumer,PROD3038,Sugar,Grocery,East,Kansas,Lucasside,3,4815,5,4577.25,3385.24,1192.01,UPI,"Brown, Murray and Hammond",maynardmatthew@donaldson.org,Pending,39,No,0
ORD1191,2024-12-21,2024-12-22,CUST508,Michael Lin,Home Office,PROD1664,Cooking Oil,Grocery,North,Mississippi,New Lynn,10,1081,0,1091.0,827.15,263.85,UPI,Wyatt-Griffith,vickielliott@edwards-burton.info,Pending,34,No,0
ORD1192,2025-12-15,2025-12-18,CUST753,Stephen Barry,Home Office,PROD5316,Stapler,Office Supplies,North,California,Davisshire,3,4023,15,3422.55,2644.84,777.71,Credit Card,"Poole, Wilson and Frederick",joshua06@frazier.com,Pending,5,Yes,49
ORD1193,2024-11-05,2024-11-07,CUST882,Eric Gaines,Consumer,PROD4158,Headphones,Electronics,West,Hawaii,East Nina,5,357,0,362.0,320.0,42.0,Credit Card,Young Inc,edwardsjames@clark-palmer.org,Pending,2,Yes,28
ORD1194,2025-09-22,2025-09-25,CUST171,Laura Ware,Consumer,PROD1013,Juice Pack,Grocery,East,Arizona,Port Jacobport,6,1849,20,1485.2,922.86,562.34,Cash,Yates and Sons,amandalopez@simmons-kidd.net,Pending,23,No,0
ORD1195,2025-01-18,2025-01-20,CUST465,Melissa Chambers,Corporate,PROD2980,Dining Table,Furniture,North,Montana,Austinfort,1,3907,5,3712.65,2525.39,1187.26,UPI,Smith-Griffin,uperez@gray.biz,Returned,34,No,0
ORD1196,2025-09-08,2025-09-12,CUST693,Lisa Lester,Corporate,PROD7005,Calculator,Office Supplies,North,New York,Port Rebecca,5,3923,5,3731.85,2262.54,1469.31,Net Banking,Lynch Inc,pstewart@weiss.com,Deivered,41,No,0
ORD1197,2025-01-18,2025-01-21,CUST643,Kelly Perkins,Home Office,PROD2165,Mouse,Electronics,West,Colorado,Port Kimberly,4,2985,20,2392.0,1435.92,956.08,Cash,Jones PLC,matthewhicks@barton-hayden.com,Returned,36,No,0
ORD1198,2026-02-11,2026-02-18,CUST550,Christina Porter,Corporate,PROD6277,Dining Table,Furniture,North,Maine,Anthonybury,3,3432,0,3435.0,2531.01,903.99,Net Banking,Melendez-Sampson,ksutton@weaver-harris.biz,Cancelled,25,No,0
ORD1199,2024-03-15,2024-03-22,CUST722,Brian Owen,Consumer,PROD9508,Pen,Office Supplies,North,Montana,Orrstad,6,1069,20,861.2,643.45,217.75,Cash,Smith Inc,hodgesrebecca@allison-leon.org,Cancelled,5,Yes,30
ORD1200,2025-04-02,2025-04-04,CUST357,Sheri George,Corporate,PROD7195,Sugar,Grocery,East,Ohio,North Anthonybury,8,1415,15,1210.75,1013.22,197.53,Cash,"Green, Webb and Adkins",raymondprice@rose.com,Deivered,11,No,0
ORD1201,2024-08-14,2024-08-17,CUST376,Joseph Chandler,Consumer,PROD8719,File Folder,Office Supplies,East,Vermont,New Johnport,6,858,20,692.4,554.58,137.82,Cash,Jones-Freeman,acooper@rivera.com,Cancelled,29,No,0
ORD1202,2025-11-07,2025-11-13,CUST103,Alvin Gonzales,Home Office,PROD8694,Cooking Oil,Grocery,South,New Hampshire,Pamelahaven,9,1994,20,1604.2,982.25,621.95,Cash,"Wiggins, Peterson and Flores",veronicadavis@white.com,Pending,11,No,0
ORD1203,2025-06-29,2025-06-30,CUST569,Robert Gill,Consumer,PROD5961,Keyboard,Electronics,East,California,Morrisborough,6,4109,15,3498.65,3097.11,401.54,Net Banking,Hale Inc,alisonbryant@carr-nelson.com,Returned,45,No,0
ORD1204,2024-11-03,2024-11-07,CUST151,Samantha Miller,Home Office,PROD5190,Mouse,Electronics,West,Arkansas,West Judymouth,4,4499,20,3603.2,2838.57,764.63,Credit Card,"Newton, Dixon and Harvey",macdonaldcorey@gray-jackson.info,Cancelled,27,No,0
